scenario,id,cycle,RUL,s2,s7,s11,s15
FD001,6,154,34,0.6596385542168548,0.4106280193236671,0.6547619047619087,0.5555983070411727
FD001,6,155,33,0.4397590361445509,0.2818035426731029,0.6607142857142883,0.6079261254328614
FD001,6,156,32,0.6746987951807455,0.3961352657004653,0.6785714285714306,0.579068872643326
FD001,6,157,31,0.34337349397591765,0.3429951690821298,0.5773809523809526,0.6298576375529095
FD001,6,158,30,0.7379518072289102,0.42673107890499296,0.7559523809523796,0.571373605232786
FD001,6,159,29,0.5180722891566063,0.3880837359098166,0.5773809523809526,0.6429395921508316
FD001,6,160,28,0.7228915662650763,0.27536231884056406,0.6071428571428577,0.6313966910350217
FD001,6,161,27,0.7710843373494072,0.4025764895330184,0.6190476190476204,0.6510196229318979
FD001,6,162,26,0.6144578313252964,0.3703703703703667,0.648809523809522,0.6660253943824515
FD001,6,163,25,0.6265060240963862,0.26731078904991534,0.7023809523809526,0.6891111966140855
FD001,6,164,24,0.6746987951807455,0.41384863123992943,0.7083333333333321,0.5529049634474816
FD001,6,165,23,0.8493975903614341,0.31723027375201696,0.7202380952380985,0.5821469796075434
FD001,6,166,22,0.855421686746979,0.29468599033815224,0.7023809523809526,0.66794921123509
FD001,6,167,21,0.6837349397590344,0.3429951690821298,0.7023809523809526,0.6617929973066552
FD001,6,168,20,0.5,0.4074074074074048,0.7202380952380985,0.7518276260100052
FD001,6,169,19,0.8765060240963862,0.35909822866345564,0.726190476190478,0.6102347056560191
FD001,6,170,18,0.8132530120481931,0.2415458937198025,0.6369047619047628,0.6167756829549873
FD001,6,171,17,0.7861445783132694,0.2463768115942031,0.7380952380952408,0.75798383993844
FD001,6,172,16,0.5933734939758892,0.25764895330112836,0.726190476190478,0.5940746440938867
FD001,6,173,15,0.6746987951807455,0.24476650563606484,0.7142857142857117,0.5871489034243922
FD001,6,174,14,0.602409638554235,0.28985507246376585,0.7142857142857117,0.5798383993843785
FD001,6,175,13,0.7921686746988144,0.27053140096617767,0.7857142857142883,0.7760677183532181
FD001,6,176,12,0.7530120481928009,0.2608695652173907,0.7202380952380985,0.6714120815698337
FD001,6,177,11,0.6897590361445793,0.2657004830917771,0.8095238095238102,0.6710273181993074
FD001,6,178,10,0.7740963855421796,0.2238325281803526,0.7380952380952408,0.7087341285109687
FD001,6,179,9,0.713855421686759,0.28502415458936525,0.75,0.712966525586765
FD001,6,180,8,0.7680722891566347,0.22866344605473898,0.7202380952380985,0.653712966525589
FD001,6,181,7,0.671686746987973,0.25925925925926663,0.773809523809522,0.5967679876875778
FD001,6,182,6,0.8403614457831452,0.3381642512077292,0.8869047619047663,0.7379761446710305
FD001,6,183,5,0.8433734939759177,0.2979066022544288,0.7142857142857117,0.7868410927279754
FD001,6,184,4,0.6957831325301242,0.23510466988726364,0.726190476190478,0.6186994998076187
FD001,6,185,3,0.7740963855421796,0.23832528180354018,0.8095238095238102,0.7741439015005795
FD001,6,186,2,0.8433734939759177,0.1191626409017772,0.8452380952380985,0.6787225856098544
FD001,6,187,1,0.7680722891566347,0.25764895330112836,0.8095238095238102,0.7983839938437924
FD001,6,188,0,0.6807228915662904,0.1368760064412271,0.8095238095238102,0.8114659484417075
FD001,7,1,258,0.3524096385542066,0.790660225442835,0.23214285714285765,0.3201231242785667
FD001,7,2,257,0.4096385542168832,0.6634460547504091,0.0892857142857153,0.37206617929972907
FD001,7,3,256,0.3132530120481931,0.8212560386473484,0.19642857142857295,0.38822624086187574
FD001,7,4,255,0.3313253012047994,0.5555555555555429,0.13095238095238315,0.3562908811081229
FD001,7,5,254,0.3132530120481931,0.7713365539452468,0.2738095238095255,0.3270488649480612
FD001,7,6,253,0.3855421686747036,0.6505636070853456,0.26190476190476275,0.3120430934975005
FD001,7,7,252,0.3734939759036138,0.7745571658615091,0.2142857142857153,0.28280107733743876
FD001,7,8,251,0.36144578313252396,0.6763285024154584,0.20238095238095255,0.2966525586764135
FD001,7,9,250,0.30421686746987575,0.7181964573268829,0.2261904761904745,0.2304732589457501
FD001,7,10,249,0.3253012048192545,0.690821256038646,0.17261904761904745,0.3743747595228939
FD001,7,11,248,0.4608433734939865,0.6859903381642596,0.32142857142857295,0.268949595998464
FD001,7,12,247,0.2620481927710898,0.7020933977455854,0.25595238095238315,0.19892266256252356
FD001,7,13,246,0.3795180722891587,0.7665056360708604,0.19047619047619335,0.3655252020007751
FD001,7,14,245,0.1656626506023997,0.7439613526570099,0.19642857142857295,0.36437091188919624
FD001,7,15,244,0.3253012048192545,0.6714975845410578,0.23214285714285765,0.2508657175836859
FD001,7,16,243,0.32831325301202696,0.690821256038646,0.11309523809523725,0.3358984224701871
FD001,7,17,242,0.2620481927710898,0.8196457326892244,0.29166666666666785,0.3620623316660314
FD001,7,18,241,0.3795180722891587,0.6553945249597319,0.2142857142857153,0.2427856868026197
FD001,7,19,240,0.24096385542168264,0.7004830917874472,0.18452380952380665,0.37206617929972907
FD001,7,20,239,0.23493975903613773,0.7101449275362341,0.2202380952380949,0.3316660253943837
FD001,7,21,238,0.16867469879517216,0.7793880837359239,0.2261904761904745,0.2604848018468644
FD001,7,22,237,0.06927710843373802,0.7697262479871227,0.23809523809523725,0.13851481338976868
FD001,7,23,236,0.1656626506023997,0.7294685990338223,0.2142857142857153,0.3439784532512533
FD001,7,24,235,0.37048192771086974,0.6425120772946968,0.26785714285714235,0.29742208541747317
FD001,7,25,234,0.17469879518071707,0.7004830917874472,0.24404761904761685,0.4278568680261614
FD001,7,26,233,0.1987951807228967,0.8099838969404232,0.1607142857142847,0.17814544055406145
FD001,7,27,232,0.4427710843373234,0.6119162640901692,0.25000000000000355,0.3532127741439055
FD001,7,28,231,0.4427710843373234,0.6119162640901692,0.2142857142857153,0.3328203155059697
FD001,7,29,230,0.20783132530118564,0.8309178743961354,0.16666666666666785,0.21431319738361054
FD001,7,30,229,0.29216867469878594,0.7938808373590973,0.20238095238095255,0.3766833397460587
FD001,7,31,228,0.23493975903613773,0.7504025764895346,0.17261904761904745,0.39130434782609314
FD001,7,32,227,0.2831325301204686,0.7874396135265727,0.19642857142857295,0.21777606771836133
FD001,7,33,226,0.2951807228915868,0.7439613526570099,0.25595238095238315,0.23893805309734972
FD001,7,34,225,0.26506024096386227,0.72624798711756,0.20238095238095255,0.3535975375144318
FD001,7,35,224,0.4397590361445509,0.7648953301127221,0.26785714285714235,0.2943439784532558
FD001,7,36,223,0.40060240963853744,0.826086956521749,0.2797619047619051,0.34821085032704957
FD001,7,37,222,0.3584337349397515,0.72624798711756,0.1607142857142847,0.3051173528280131
FD001,7,38,221,0.36144578313252396,0.7520128824476586,0.16666666666666785,0.3535975375144318
FD001,7,39,220,0.35542168674697905,0.6747181964573201,0.29761904761904745,0.4097729896113904
FD001,7,40,219,0.2801204819276961,0.8228663446054867,0.2797619047619051,0.2843401308195439
FD001,7,41,218,0.35542168674697905,0.7713365539452468,0.13690476190476275,0.2928049249711435
FD001,7,42,217,0.4487951807228967,0.6763285024154584,0.2142857142857153,0.30704116968065165
FD001,7,43,216,0.3343373493976003,0.8309178743961354,0.2083333333333357,0.4636398614851842
FD001,7,44,215,0.430722891566262,0.8212560386473484,0.2738095238095255,0.3051173528280131
FD001,7,45,214,0.3132530120481931,0.6795491143317349,0.19047619047619335,0.24817237399000192
FD001,7,46,213,0.34939759036143414,0.8132045088566855,0.3392857142857153,0.24355521354367227
FD001,7,47,212,0.21987951807230388,0.626409017713371,0.2083333333333357,0.31589072720277045
FD001,7,48,211,0.21987951807230388,0.6763285024154584,0.1547619047619051,0.35205848403231954
FD001,7,49,210,0.36746987951806886,0.7020933977455854,0.2857142857142847,0.3385917660638711
FD001,7,50,209,0.36144578313252396,0.6167471819645698,0.2202380952380949,0.3501346671796881
FD001,7,51,208,0.2891566265060135,0.6135265700483075,0.33333333333333215,0.4132358599461341
FD001,7,52,207,0.2108433734939581,0.8518518518518476,0.19642857142857295,0.34282416313966735
FD001,7,53,206,0.3524096385542066,0.6473429951690832,0.2738095238095255,0.3539823008849581
FD001,7,54,205,0.1777108433734611,0.6328502415458956,0.33333333333333215,0.3385917660638711
FD001,7,55,204,0.2951807228915868,0.6892109500805219,0.1428571428571459,0.23855328972682344
FD001,7,56,203,0.397590361445765,0.7745571658615091,0.3095238095238102,0.3358984224701871
FD001,7,57,202,0.5451807228915584,0.6473429951690832,0.23809523809523725,0.32743362831858747
FD001,7,58,201,0.26506024096386227,0.8518518518518476,0.20238095238095255,0.22354751827625563
FD001,7,59,200,0.3253012048192545,0.7858293075684486,0.26190476190476275,0.4159292035398252
FD001,7,60,199,0.2951807228915868,0.7391304347826235,0.23214285714285765,0.17198922662562666
FD001,7,61,198,0.2620481927710898,0.6521739130434696,0.24404761904761685,0.2958830319353609
FD001,7,62,197,0.2831325301204686,0.637681159420282,0.26190476190476275,0.3562908811081229
FD001,7,63,196,0.3463855421686901,0.7713365539452468,0.19047619047619335,0.35513659099653694
FD001,7,64,195,0.40060240963853744,0.737520128824471,0.25595238095238315,0.33205078876491
FD001,7,65,194,0.3313253012047994,0.6859903381642596,0.25595238095238315,0.388611004232402
FD001,7,66,193,0.40060240963853744,0.7536231884057969,0.3392857142857153,0.2993459022701046
FD001,7,67,192,0.4216867469879446,0.6714975845410578,0.29761904761904745,0.21623701423624908
FD001,7,68,191,0.1777108433734611,0.6714975845410578,0.19047619047619335,0.26202385532897665
FD001,7,69,190,0.30421686746987575,0.7439613526570099,0.3035714285714306,0.3920738745671457
FD001,7,70,189,0.26506024096386227,0.6698872785829337,0.23809523809523725,0.1465948441708349
FD001,7,71,188,0.09638554216866169,0.7745571658615091,0.3095238095238102,0.24355521354367227
FD001,7,72,187,0.17168674698794462,0.8099838969404232,0.1488095238095255,0.44440169295883436
FD001,7,73,186,0.27409638554217963,0.7310789049919464,0.1607142857142847,0.32550981146594893
FD001,7,74,185,0.2680722891566347,0.6119162640901692,0.25595238095238315,0.32743362831858747
FD001,7,75,184,0.3253012048192545,0.7858293075684486,0.3988095238095255,0.21508272412467022
FD001,7,76,183,0.2710843373494072,0.690821256038646,0.3035714285714306,0.24393997691419855
FD001,7,77,182,0.3463855421686901,0.7439613526570099,0.26190476190476275,0.34628703347441103
FD001,7,78,181,0.2801204819276961,0.8067632850241608,0.2857142857142847,0.3959215082724157
FD001,7,79,180,0.38253012048193114,0.6537842190016079,0.2083333333333357,0.481338976529436
FD001,7,80,179,0.25903614457831736,0.6666666666666714,0.25595238095238315,0.43285879184301734
FD001,7,81,178,0.10843373493977992,0.792270531400959,0.26785714285714235,0.2966525586764135
FD001,7,82,177,0.27710843373492366,0.8164251207729478,0.25000000000000355,0.39361292804925085
FD001,7,83,176,0.21987951807230388,0.6747181964573201,0.2797619047619051,0.3920738745671457
FD001,7,84,175,0.5090361445783174,0.628019323671495,0.16666666666666785,0.4124663332050815
FD001,7,85,174,0.463855421686759,0.8051529790660226,0.2202380952380949,0.22624086186994674
FD001,7,86,173,0.1927710843373518,0.8470209339774613,0.29166666666666785,0.20777222008464946
FD001,7,87,172,0.3072289156626482,0.6940418679549083,0.3095238095238102,0.30434782608696054
FD001,7,88,171,0.5090361445783174,0.5475040257648942,0.2738095238095255,0.40207772220084337
FD001,7,89,170,0.3403614457831452,0.7632850241545981,0.32738095238095255,0.4759522893420609
FD001,7,90,169,0.20180722891566916,0.8164251207729478,0.2202380952380949,0.3062716429395991
FD001,7,91,168,0.16265060240962725,0.6231884057971087,0.2202380952380949,0.2631781454405555
FD001,7,92,167,0.3734939759036138,0.7133655394524965,0.29761904761904745,0.25548287803000846
FD001,7,93,166,0.4487951807228967,0.6956521739130324,0.3452380952380949,0.42093112735668115
FD001,7,94,165,0.36746987951806886,0.7004830917874472,0.2738095238095255,0.33936129280492366
FD001,7,95,164,0.2951807228915868,0.7729468599033851,0.2738095238095255,0.29857637552905203
FD001,7,96,163,0.17168674698794462,0.6843800322061213,0.32142857142857295,0.3797614467102761
FD001,7,97,162,0.2108433734939581,0.6618357487922708,0.2083333333333357,0.2901115813774524
FD001,7,98,161,0.3765060240963862,0.6119162640901692,0.17261904761904745,0.388611004232402
FD001,7,99,160,0.4036144578313099,0.69243156199677,0.39285714285714235,0.4078491727587519
FD001,7,100,159,0.2831325301204686,0.8067632850241608,0.2797619047619051,0.42708734128510883
FD001,7,101,158,0.25301204819274403,0.6586151368760227,0.2738095238095255,0.41131204309350267
FD001,7,102,157,0.4728915662650479,0.7777777777777715,0.29166666666666785,0.4848018468641868
FD001,7,103,156,0.4487951807228967,0.7037037037037095,0.2738095238095255,0.2485571373605282
FD001,7,104,155,0.3072289156626482,0.6119162640901692,0.25000000000000355,0.4043863024240082
FD001,7,105,154,0.34337349397591765,0.7278582930756841,0.26785714285714235,0.1254328587918465
FD001,7,106,153,0.4277108433734895,0.7037037037037095,0.20238095238095255,0.3828395536744935
FD001,7,107,152,0.286144578313241,0.69243156199677,0.24404761904761685,0.4524817237399077
FD001,7,108,151,0.35542168674697905,0.6892109500805219,0.29166666666666785,0.13697575990765642
FD001,7,109,150,0.45180722891566916,0.7729468599033851,0.25000000000000355,0.17891496729511402
FD001,7,110,149,0.43373493975903443,0.7214170692431594,0.25000000000000355,0.3624470950365577
FD001,7,111,148,0.2680722891566347,0.6956521739130324,0.13095238095238315,0.5336667949211247
FD001,7,112,147,0.32228915662648205,0.7423510466988859,0.13690476190476275,0.27048864948057627
FD001,7,113,146,0.40662650602408235,0.7004830917874472,0.33333333333333215,0.290881108118505
FD001,7,114,145,0.37048192771086974,0.8212560386473484,0.25000000000000355,0.40284724894190305
FD001,7,115,144,0.2801204819276961,0.5555555555555429,0.38095238095238315,0.3535975375144318
FD001,7,116,143,0.29216867469878594,0.6682769726247955,0.3035714285714306,0.23701423624471119
FD001,7,117,142,0.3915662650602485,0.6843800322061213,0.33333333333333215,0.2816467872258528
FD001,7,118,141,0.33734939759037275,0.7198067632850353,0.31547619047619335,0.3505194305502144
FD001,7,119,140,0.18975903614457934,0.6392914653784345,0.25000000000000355,0.31242785686802677
FD001,7,120,139,0.2439759036144551,0.5893719806763329,0.24404761904761685,0.3051173528280131
FD001,7,121,138,0.3012048192771033,0.7165861513687588,0.25000000000000355,0.4290111581377474
FD001,7,122,137,0.4126506024096557,0.7713365539452468,0.3630952380952408,0.37591381300499904
FD001,7,123,136,0.40662650602408235,0.6328502415458956,0.2857142857142847,0.33128126202385744
FD001,7,124,135,0.3132530120481931,0.5442834138486319,0.3392857142857153,0.2958830319353609
FD001,7,125,134,0.42469879518071707,0.6618357487922708,0.3452380952380949,0.25009619084263335
FD001,7,126,133,0.34939759036143414,0.6022544283413964,0.3392857142857153,0.18737976144671364
FD001,7,127,132,0.41867469879517216,0.6215780998389704,0.33333333333333215,0.37822239322816387
FD001,7,128,131,0.3915662650602485,0.6521739130434696,0.32142857142857295,0.44709503655252547
FD001,7,129,130,0.3644578313252964,0.6602254428341467,0.24404761904761685,0.3289726818006926
FD001,7,130,129,0.2620481927710898,0.6876006441223836,0.23214285714285765,0.2570219315121207
FD001,7,131,128,0.5030120481927725,0.7020933977455854,0.2738095238095255,0.23547518276260604
FD001,7,132,127,0.5060240963855449,0.6328502415458956,0.3452380952380949,0.2928049249711435
FD001,7,133,126,0.44578313253012425,0.7230273752012977,0.3095238095238102,0.46556367833782275
FD001,7,134,125,0.466867469879503,0.7230273752012977,0.17261904761904745,0.4544055405925391
FD001,7,135,124,0.32228915662648205,0.6570048309178702,0.32142857142857295,0.24163139669104083
FD001,7,136,123,0.3403614457831452,0.6296296296296333,0.3630952380952408,0.42131589072720743
FD001,7,137,122,0.2439759036144551,0.6022544283413964,0.3511904761904745,0.2789534436321688
FD001,7,138,121,0.40060240963853744,0.5974235104669816,0.25595238095238315,0.35128895729126697
FD001,7,139,120,0.25903614457831736,0.7198067632850353,0.31547619047619335,0.28587918430165615
FD001,7,140,119,0.15060240963856586,0.6988727858293231,0.4047619047619051,0.3289726818006926
FD001,7,141,118,0.40662650602408235,0.7278582930756841,0.38095238095238315,0.36937283570603796
FD001,7,142,117,0.30421686746987575,0.737520128824471,0.38690476190476275,0.42208541746826
FD001,7,143,116,0.2891566265060135,0.6650563607085331,0.33333333333333215,0.3324355521354434
FD001,7,144,115,0.4277108433734895,0.6473429951690832,0.39285714285714235,0.34936514043862843
FD001,7,145,114,0.2891566265060135,0.7326892109500847,0.3511904761904745,0.28626394767218244
FD001,7,146,113,0.4728915662650479,0.6731078904991961,0.31547619047619335,0.3620623316660314
FD001,7,147,112,0.4427710843373234,0.6537842190016079,0.31547619047619335,0.3766833397460587
FD001,7,148,111,0.3584337349397515,0.4959742351046543,0.3571428571428612,0.4078491727587519
FD001,7,149,110,0.46987951807227546,0.6489533011272073,0.3630952380952408,0.33397460561754855
FD001,7,150,109,0.397590361445765,0.5684380032206064,0.3630952380952408,0.5171219699884588
FD001,7,151,108,0.3765060240963862,0.6473429951690832,0.45238095238095255,0.4132358599461341
FD001,7,152,107,0.40662650602408235,0.6441223832528209,0.3035714285714306,0.3105040400153882
FD001,7,153,106,0.3584337349397515,0.681159420289859,0.4107142857142847,0.526356290881111
FD001,7,154,105,0.3253012048192545,0.6618357487922708,0.33333333333333215,0.526356290881111
FD001,7,155,104,0.466867469879503,0.6714975845410578,0.3392857142857153,0.43516737206618217
FD001,7,156,103,0.38253012048193114,0.6135265700483075,0.44047619047619335,0.3709118891881502
FD001,7,157,102,0.32831325301202696,0.58132045088567,0.4107142857142847,0.5048095421315892
FD001,7,158,101,0.37048192771086974,0.6344605475040197,0.44047619047619335,0.3712966525586765
FD001,7,159,100,0.5030120481927725,0.6167471819645698,0.45833333333333215,0.49595998460946333
FD001,7,160,99,0.27409638554217963,0.6247987117552327,0.25000000000000355,0.4109272797229693
FD001,7,161,98,0.29819277108435926,0.6714975845410578,0.3571428571428612,0.44786456329357804
FD001,7,162,97,0.2891566265060135,0.7069243156199718,0.4702380952380949,0.4948056944978845
FD001,7,163,96,0.37048192771086974,0.6473429951690832,0.422619047619051,0.40207772220084337
FD001,7,164,95,0.32831325301202696,0.6167471819645698,0.44047619047619335,0.34320892651019363
FD001,7,165,94,0.38253012048193114,0.6489533011272073,0.29166666666666785,0.35744517121970176
FD001,7,166,93,0.5722891566265105,0.5571658615136812,0.26785714285714235,0.436321662177761
FD001,7,167,92,0.43373493975903443,0.6859903381642596,0.4880952380952408,0.45017314351674287
FD001,7,168,91,0.3072289156626482,0.5410628019323696,0.3452380952380949,0.40246248557137676
FD001,7,169,90,0.45783132530121406,0.7246376811594217,0.4642857142857153,0.34013081954597624
FD001,7,170,89,0.39457831325299253,0.5330112721417066,0.24404761904761685,0.46287033474413164
FD001,7,171,88,0.4126506024096557,0.5877616747181946,0.29761904761904745,0.4663332050788753
FD001,7,172,87,0.5150602409638338,0.6183574879227081,0.45833333333333215,0.46210080800307907
FD001,7,173,86,0.5421686746987859,0.5056360708534555,0.38690476190476275,0.47787610619469234
FD001,7,174,85,0.3855421686747036,0.6328502415458956,0.4285714285714306,0.4166987302808778
FD001,7,175,84,0.4427710843373234,0.5748792270531311,0.4821428571428541,0.3801462100808024
FD001,7,176,83,0.32228915662648205,0.5346215780998307,0.375,0.39669103501346825
FD001,7,177,82,0.49096385542168264,0.6038647342995205,0.31547619047619335,0.45902270103886167
FD001,7,178,81,0.4397590361445509,0.5394524959742455,0.38095238095238315,0.27125817622162884
FD001,7,179,80,0.5391566265060135,0.518518518518519,0.5059523809523832,0.4678722585609876
FD001,7,180,79,0.4608433734939865,0.536231884057969,0.3571428571428612,0.6533282031550627
FD001,7,181,78,0.3463855421686901,0.6328502415458956,0.4107142857142847,0.5582916506348639
FD001,7,182,77,0.4789156626505928,0.5958132045088433,0.4107142857142847,0.34320892651019363
FD001,7,183,76,0.4789156626505928,0.4782608695652186,0.4107142857142847,0.4393997691419784
FD001,7,184,75,0.3915662650602485,0.5378421900161072,0.2738095238095255,0.4040015390534819
FD001,7,185,74,0.4728915662650479,0.5845410628019323,0.45238095238095255,0.5163524432473992
FD001,7,186,73,0.38253012048193114,0.5346215780998307,0.5059523809523832,0.43016544824932623
FD001,7,187,72,0.49698795180722755,0.590982286634457,0.5059523809523832,0.3897652943439809
FD001,7,188,71,0.5090361445783174,0.5893719806763329,0.4880952380952408,0.5105809926894977
FD001,7,189,70,0.4789156626505928,0.5458937198067702,0.3392857142857153,0.5325125048095458
FD001,7,190,69,0.44578313253012425,0.626409017713371,0.4345238095238102,0.5463639861485206
FD001,7,191,68,0.3765060240963862,0.5120772946859802,0.4345238095238102,0.45671412081569684
FD001,7,192,67,0.49698795180722755,0.45410628019322985,0.3690476190476204,0.4274721046556351
FD001,7,193,66,0.27710843373492366,0.5748792270531311,0.571428571428573,0.3089649865332831
FD001,7,194,65,0.397590361445765,0.4476650563607052,0.3690476190476204,0.3651404386302488
FD001,7,195,64,0.3644578313252964,0.39935587761675606,0.4821428571428541,0.4247787610619511
FD001,7,196,63,0.5060240963855449,0.5120772946859802,0.4702380952380949,0.6752597152751108
FD001,7,197,62,0.4548192771084416,0.5668276972624824,0.4107142857142847,0.555983070411699
FD001,7,198,61,0.4397590361445509,0.4605475040257687,0.44047619047619335,0.38784147749134945
FD001,7,199,60,0.38855421686747604,0.592592592592581,0.45833333333333215,0.3447479799923059
FD001,7,200,59,0.33734939759037275,0.5716586151368688,0.5119047619047628,0.5398230088495595
FD001,7,201,58,0.37048192771086974,0.518518518518519,0.3511904761904745,0.5471335128895731
FD001,7,202,57,0.5120481927710614,0.528180354267306,0.4166666666666643,0.6186994998076187
FD001,7,203,56,0.5030120481927725,0.42190016103059236,0.4821428571428541,0.44824932666410433
FD001,7,204,55,0.4789156626505928,0.5008051529790691,0.44047619047619335,0.6779530588687948
FD001,7,205,54,0.4728915662650479,0.4991948470209451,0.4345238095238102,0.5271258176221636
FD001,7,206,53,0.6837349397590344,0.5829307568438082,0.3392857142857153,0.4128510965756078
FD001,7,207,52,0.533132530120497,0.5040257648953315,0.571428571428573,0.6025394382454863
FD001,7,208,51,0.4819277108433653,0.6006441223832581,0.4761904761904745,0.555983070411699
FD001,7,209,50,0.4397590361445509,0.4106280193236671,0.5178571428571423,0.544440169295882
FD001,7,210,49,0.5512048192771033,0.5297906602254443,0.5416666666666679,0.5236629472874199
FD001,7,211,48,0.5301204819277245,0.5297906602254443,0.4345238095238102,0.5455944594074609
FD001,7,212,47,0.5180722891566063,0.4396135265700565,0.5892857142857153,0.5098114659484452
FD001,7,213,46,0.3915662650602485,0.5152979066022425,0.6607142857142883,0.5994613312812689
FD001,7,214,45,0.5,0.573268921095007,0.5297619047619051,0.5671412081569898
FD001,7,215,44,0.3072289156626482,0.4991948470209451,0.648809523809522,0.5128895729126626
FD001,7,216,43,0.5210843373494072,0.5829307568438082,0.5535714285714306,0.619084263178145
FD001,7,217,42,0.6174698795180689,0.38486312399355427,0.5119047619047628,0.6575606002308589
FD001,7,218,41,0.5180722891566063,0.45410628019322985,0.5416666666666679,0.5586764140053901
FD001,7,219,40,0.5150602409638338,0.41706924315620597,0.5833333333333321,0.5452096960369346
FD001,7,220,39,0.5060240963855449,0.5394524959742455,0.5357142857142847,0.4794151596768046
FD001,7,221,38,0.602409638554235,0.4025764895330184,0.5416666666666679,0.4848018468641868
FD001,7,222,37,0.671686746987973,0.41867954911433003,0.6190476190476204,0.6160061562139276
FD001,7,223,36,0.3765060240963862,0.5169082125603808,0.6547619047619087,0.6263947672181658
FD001,7,224,35,0.6415662650602485,0.4251207729468547,0.5595238095238102,0.5694497883801475
FD001,7,225,34,0.569277108433738,0.36392914653784203,0.4345238095238102,0.6425548287802982
FD001,7,226,33,0.4939759036144551,0.4251207729468547,0.547619047619051,0.5644478645632987
FD001,7,227,32,0.6295180722891587,0.33011272141706627,0.6726190476190474,0.6233166602539484
FD001,7,228,31,0.7168674698795314,0.3478260869565162,0.5,0.5625240477106601
FD001,7,229,30,0.6987951807228967,0.4396135265700565,0.5416666666666679,0.743747595228939
FD001,7,230,29,0.7379518072289102,0.32689210950080394,0.601190476190478,0.4913428241631408
FD001,7,231,28,0.5481927710843308,0.5136876006441184,0.5654761904761898,0.5852250865717608
FD001,7,232,27,0.6837349397590344,0.41384863123992943,0.6369047619047628,0.5798383993843785
FD001,7,233,26,0.5,0.2882447665056276,0.6130952380952408,0.7041169680646391
FD001,7,234,25,0.6927710843373518,0.48148148148148096,0.5833333333333321,0.5198153135821499
FD001,7,235,24,0.5572289156626482,0.41706924315620597,0.5892857142857153,0.6633320507887603
FD001,7,236,23,0.5813253012048278,0.4428341384863188,0.6309523809523796,0.5721431319738386
FD001,7,237,22,0.6746987951807455,0.28019323671497887,0.7023809523809526,0.7710657945363621
FD001,7,238,21,0.602409638554235,0.38647342995169254,0.6190476190476204,0.5040400153905367
FD001,7,239,20,0.5783132530120554,0.43639291465377994,0.648809523809522,0.6714120815698337
FD001,7,240,19,0.6355421686747036,0.26247987117552896,0.6547619047619087,0.5825317429780696
FD001,7,241,18,0.5813253012048278,0.4299516908212553,0.6547619047619087,0.7068103116583302
FD001,7,242,17,0.6746987951807455,0.2866344605475035,0.5773809523809526,0.608695652173914
FD001,7,243,16,0.6897590361445793,0.32689210950080394,0.7142857142857117,0.7391304347826093
FD001,7,244,15,0.5722891566265105,0.264090177133653,0.648809523809522,0.7145055790688772
FD001,7,245,14,0.8403614457831452,0.31723027375201696,0.6369047619047628,0.7064255482878039
FD001,7,246,13,0.6626506024096273,0.3832528180354302,0.7797619047619051,0.5744517121969963
FD001,7,247,12,0.6807228915662904,0.22705314009661492,0.7619047619047628,0.7310504040015431
FD001,7,248,11,0.8012048192771033,0.3558776167471649,0.625,0.7187379761446735
FD001,7,249,10,0.5783132530120554,0.46376811594203105,0.696428571428573,0.6194690265486784
FD001,7,250,9,0.8222891566265389,0.21739130434782794,0.726190476190478,0.6448634090034631
FD001,7,251,8,0.7891566265060419,0.2544283413848518,0.7023809523809526,0.7125817622162387
FD001,7,252,7,0.8132530120481931,0.219001610305952,0.8630952380952372,0.76183147364371
FD001,7,253,6,0.6987951807228967,0.2834138486312412,0.8392857142857153,0.6764140053866896
FD001,7,254,5,0.7078313253011856,0.20450885668276442,0.6726190476190474,0.9149672951135059
FD001,7,255,4,0.6746987951807455,0.21256038647341313,0.773809523809522,0.6741054251635248
FD001,7,256,3,0.644578313253021,0.23510466988726364,0.6607142857142883,0.7137360523278247
FD001,7,257,2,0.9216867469879446,0.23027375201287725,0.8928571428571459,0.8149288187764512
FD001,7,258,1,0.7078313253011856,0.28019323671497887,0.7142857142857117,0.8156983455175038
FD001,7,259,0,0.8855421686747036,0.3413848631239915,0.6666666666666679,0.7360523278183919
FD001,8,1,149,0.5933734939758892,0.3961352657004653,0.26785714285714235,0.5998460946517952
FD001,8,2,148,0.5150602409638338,0.4653784219001551,0.45833333333333215,0.36937283570603796
FD001,8,3,147,0.4608433734939865,0.47342995169081803,0.39285714285714235,0.48018468641785716
FD001,8,4,146,0.466867469879503,0.36714975845410436,0.4940476190476204,0.44478645632936065
FD001,8,5,145,0.5783132530120554,0.6054750402576445,0.4047619047619051,0.3001154290111643
FD001,8,6,144,0.4036144578313099,0.3977455716586178,0.4166666666666643,0.48326279338207456
FD001,8,7,143,0.49698795180722755,0.5942028985507193,0.25595238095238315,0.4574836475567494
FD001,8,8,142,0.463855421686759,0.5024154589372074,0.31547619047619335,0.39707579838399454
FD001,8,9,141,0.5421686746987859,0.44444444444444287,0.4047619047619051,0.5806079261254311
FD001,8,10,140,0.4096385542168832,0.5974235104669816,0.44047619047619335,0.5194305502116165
FD001,8,11,139,0.32831325301202696,0.6747181964573201,0.5,0.5001923816852667
FD001,8,12,138,0.5451807228915584,0.5829307568438082,0.4761904761904745,0.48980377068102854
